"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1634341473518-00003afc","diract-proximity",,"_doc","['0.5','0.875','0.063']",76,5,"00003afc","[{'instanceId':'00000061','rssi':-59},{'instanceId':'00000058','rssi':-66},{'instanceId':'00000060','rssi':-66}]","Oct 15, 2021 @ 19:44:32"
"1634341470444-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,5,"0000a7c0","[{'instanceId':'00000061','rssi':-60},{'instanceId':'000000ae','rssi':-64},{'instanceId':'000000a9','rssi':-67}]","Oct 15, 2021 @ 19:44:29"
"1634341469134-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.25']",76,2,"00003afc","[{'instanceId':'00000061','rssi':-61},{'instanceId':'00000060','rssi':-63},{'instanceId':'000000ae','rssi':-65}]","Oct 15, 2021 @ 19:44:28"
"1634341469042-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.062']",81,4,"0000a7c0","[{'instanceId':'00000061','rssi':-57},{'instanceId':'000000ae','rssi':-68},{'instanceId':'000000a9','rssi':-70}]","Oct 15, 2021 @ 19:44:28"
"1634341467649-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,3,"0000a7c0","[{'instanceId':'00000061','rssi':-61},{'instanceId':'000000a9','rssi':-67},{'instanceId':'000000ae','rssi':-67}]","Oct 15, 2021 @ 19:44:26"
"1634341466354-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,2,"0000a7c0","[{'instanceId':'00000061','rssi':-64},{'instanceId':'000000a9','rssi':-65},{'instanceId':'00000059','rssi':-72}]","Oct 15, 2021 @ 19:44:25"
"1634341466324-00003afc","diract-proximity",,"_doc","['0.375','0.813','0.188']",76,0,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'00000058','rssi':-65},{'instanceId':'000000a9','rssi':-67}]","Oct 15, 2021 @ 19:44:25"
"1634341464829-0000a7c0","diract-proximity",,"_doc","['-0.812','0.688','-0.187']",81,0,"0000a7c0","[{'instanceId':'00000061','rssi':-59},{'instanceId':'000000a9','rssi':-62},{'instanceId':'000000ae','rssi':-64}]","Oct 15, 2021 @ 19:44:23"
"1634341464510-00003afc","diract-proximity",,"_doc","['0.375','0.813','0.188']",76,0,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'00000058','rssi':-65},{'instanceId':'000000a9','rssi':-67}]","Oct 15, 2021 @ 19:44:23"
"1634341463433-0000a7c0","diract-proximity",,"_doc","['-0.812','0.688','-0.187']",81,0,"0000a7c0","[{'instanceId':'00000061','rssi':-59},{'instanceId':'000000a9','rssi':-62},{'instanceId':'000000ae','rssi':-64}]","Oct 15, 2021 @ 19:44:22"
"1634341463093-00003afc","diract-proximity",,"_doc","['0.375','0.813','0.188']",76,0,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'00000058','rssi':-65},{'instanceId':'000000a9','rssi':-67}]","Oct 15, 2021 @ 19:44:22"
"1634341461039-0000a7c0","diract-proximity",,"_doc","['-0.687','0.625','-0.125']",81,6,"0000a7c0","[{'instanceId':'000000ae','rssi':-66},{'instanceId':'00000061','rssi':-69},{'instanceId':'00000059','rssi':-71}]","Oct 15, 2021 @ 19:44:20"
"1634341458619-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.062']",81,5,"0000a7c0","[{'instanceId':'000000ae','rssi':-67},{'instanceId':'000000a9','rssi':-68},{'instanceId':'00000059','rssi':-72}]","Oct 15, 2021 @ 19:44:17"
"1634341457839-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.188']",76,2,"00003afc","[{'instanceId':'000000ae','rssi':-59},{'instanceId':'00000061','rssi':-59},{'instanceId':'0000004e','rssi':-65}]","Oct 15, 2021 @ 19:44:16"
"1634341457408-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,3,"0000a7c0","[{'instanceId':'00000059','rssi':-68},{'instanceId':'000000a9','rssi':-70},{'instanceId':'000000ae','rssi':-70}]","Oct 15, 2021 @ 19:44:16"
"1634341456110-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,2,"0000a7c0","[{'instanceId':'00000059','rssi':-67},{'instanceId':'000000a9','rssi':-68},{'instanceId':'000000af','rssi':-70}]","Oct 15, 2021 @ 19:44:15"
"1634341455028-00003afc","diract-proximity",,"_doc","['0.563','0.813','0.188']",78,7,"00003afc","[{'instanceId':'000000ae','rssi':-61},{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004e','rssi':-68}]","Oct 15, 2021 @ 19:44:14"
"1634341454411-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,1,"0000a7c0","[{'instanceId':'000000ae','rssi':-62},{'instanceId':'00000059','rssi':-70},{'instanceId':'00000058','rssi':-73}]","Oct 15, 2021 @ 19:44:13"
"1634341453614-00003afc","diract-proximity",,"_doc","['0.563','0.813','0.188']",78,7,"00003afc","[{'instanceId':'000000ae','rssi':-61},{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004e','rssi':-68}]","Oct 15, 2021 @ 19:44:12"
"1634341452991-0000a7c0","diract-proximity",,"_doc","['-0.812','0.563','-0.25']",81,0,"0000a7c0","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-68},{'instanceId':'000000a9','rssi':-71}]","Oct 15, 2021 @ 19:44:11"
"1634341452245-00003afc","diract-proximity",,"_doc","['0.438','0.813','0.125']",78,6,"00003afc","[{'instanceId':'000000ae','rssi':-64},{'instanceId':'000000a9','rssi':-66},{'instanceId':'00000058','rssi':-67}]","Oct 15, 2021 @ 19:44:11"
