"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1634495494373-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.063']",75,3,"00003afc","[{'instanceId':'000000ae','rssi':-64},{'instanceId':'0000004e','rssi':-65},{'instanceId':'00000059','rssi':-65}]","Oct 17, 2021 @ 14:31:33"
"1634495492946-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.063']",75,3,"00003afc","[{'instanceId':'000000ae','rssi':-64},{'instanceId':'0000004e','rssi':-65},{'instanceId':'00000059','rssi':-65}]","Oct 17, 2021 @ 14:31:31"
"1634495492730-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.937','0.063']",79,1,"0000a7c0","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000058','rssi':-70}]","Oct 17, 2021 @ 14:31:31"
"1634495491330-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.937','0.063']",79,1,"0000a7c0","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000058','rssi':-70}]","Oct 17, 2021 @ 14:31:30"
"1634495490439-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.125']",75,1,"00003afc","[{'instanceId':'000000ae','rssi':-63},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000060','rssi':-68}]","Oct 17, 2021 @ 14:31:29"
"1634495489335-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.875','0.125']",79,6,"0000a7c0","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-68},{'instanceId':'000000ae','rssi':-69}]","Oct 17, 2021 @ 14:31:28"
"1634495488607-00003afc","diract-proximity",,"_doc","['0.25','1','0.063']",75,7,"00003afc","[{'instanceId':'000000ae','rssi':-66},{'instanceId':'000000a9','rssi':-66},{'instanceId':'0000004d','rssi':-67}]","Oct 17, 2021 @ 14:31:27"
"1634495487189-00003afc","diract-proximity",,"_doc","['0.25','1','0.063']",75,7,"00003afc","[{'instanceId':'000000ae','rssi':-66},{'instanceId':'000000a9','rssi':-66},{'instanceId':'0000004d','rssi':-67}]","Oct 17, 2021 @ 14:31:26"
"1634495487000-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.937','0.125']",79,5,"0000a7c0","[{'instanceId':'00000059','rssi':-66},{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000061','rssi':-71}]","Oct 17, 2021 @ 14:31:26"
"1634495485518-0000a7c0","diract-proximity",,"_doc","['-0.562','-0.937','0.125']",79,4,"0000a7c0","[{'instanceId':'00000059','rssi':-66},{'instanceId':'0000004d','rssi':-67},{'instanceId':'0000004e','rssi':-71}]","Oct 17, 2021 @ 14:31:24"
"1634495484950-00003afc","diract-proximity",,"_doc","['0.25','0.938','0']",75,5,"00003afc","[{'instanceId':'00000059','rssi':-64},{'instanceId':'000000ae','rssi':-64},{'instanceId':'0000004d','rssi':-66}]","Oct 17, 2021 @ 14:31:23"
"1634495483710-0000a7c0","diract-proximity",,"_doc","['-0.562','-0.937','0.125']",79,3,"0000a7c0","[{'instanceId':'00000059','rssi':-66},{'instanceId':'0000004d','rssi':-66},{'instanceId':'000000a9','rssi':-71}]","Oct 17, 2021 @ 14:31:22"
"1634495482293-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.937','0.125']",79,2,"0000a7c0","[{'instanceId':'0000004d','rssi':-69},{'instanceId':'0000004e','rssi':-70},{'instanceId':'00000059','rssi':-72}]","Oct 17, 2021 @ 14:31:21"
"1634495481562-00003afc","diract-proximity",,"_doc","['0.313','0.875','0.125']",75,3,"00003afc","[{'instanceId':'00000059','rssi':-65},{'instanceId':'0000004d','rssi':-66},{'instanceId':'000000a9','rssi':-67}]","Oct 17, 2021 @ 14:31:20"
"1634495480888-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.812','0']",79,0,"0000a7c0","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-63},{'instanceId':'00000060','rssi':-69}]","Oct 17, 2021 @ 14:31:19"
"1634495480543-00003afc","diract-proximity",,"_doc","['0.375','0.813','0.063']",75,2,"00003afc","[{'instanceId':'00000059','rssi':-61},{'instanceId':'000000ae','rssi':-66},{'instanceId':'0000004e','rssi':-68}]","Oct 17, 2021 @ 14:31:19"
"1634495479070-0000a7c0","diract-proximity",,"_doc","['-0.562','-0.937','0.125']",79,7,"0000a7c0","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000058','rssi':-70}]","Oct 17, 2021 @ 14:31:18"
"1634495477331-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.063']",75,7,"00003afc","[{'instanceId':'00000059','rssi':-62},{'instanceId':'00000061','rssi':-66},{'instanceId':'000000ae','rssi':-67}]","Oct 17, 2021 @ 14:31:16"
"1634495477168-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.937','0.125']",79,6,"0000a7c0","[{'instanceId':'0000004d','rssi':-61},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000058','rssi':-69}]","Oct 17, 2021 @ 14:31:16"
