"Puck","distance_1","X1","Y1","distance_2","X2","Y2","distance_3","X3","Y3","timestamp"
"00003afc",1.6804130662971681,8.0,4.0,2.238433885393905,4.0,4.0,3.4323033160592624,4.0,0.0,"Oct 24, 2021 @ 18:10:53"
"00003afc",2.806239280250737,4.0,4.0,2.812644287638839,4.0,0.0,3.4323033160592624,0.0,0.0,"Oct 24, 2021 @ 18:10:58"
"00003afc",1.6804130662971681,0.0,8.0,2.812644287638839,4.0,8.0,2.849731508369353,0.0,4.0,"Oct 24, 2021 @ 18:11:00"
"00003afc",1.6804130662971681,0.0,8.0,2.812644287638839,4.0,8.0,2.849731508369353,0.0,4.0,"Oct 24, 2021 @ 18:11:01"
"00003afc",1.6893022358482217,8.0,4.0,2.8520066884161923,4.0,8.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:11:03"
"00003afc",1.6755910815196535,8.0,4.0,3.436256510657859,8.0,0.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:11:06"
"00003afc",1.6755910815196535,8.0,4.0,3.436256510657859,8.0,0.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:11:07"
"00003afc",1.6755910815196535,8.0,4.0,3.436256510657859,8.0,0.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:11:09"
"00003afc",1.4776711609442952,8.0,4.0,2.812644287638839,8.0,0.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:11:18"
"00003afc",1.6893022358482217,4.0,4.0,2.238433885393905,0.0,8.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:11:28"
"00003afc",1.6893022358482217,4.0,4.0,2.238433885393905,0.0,8.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:11:32"
"00003afc",1.6755910815196535,4.0,4.0,2.238433885393905,8.0,4.0,2.2456499864474355,4.0,8.0,"Oct 24, 2021 @ 18:11:34"
"00003afc",1.6804130662971681,4.0,4.0,2.850147392661692,8.0,0.0,2.849731508369353,4.0,8.0,"Oct 24, 2021 @ 18:11:37"
"00003afc",2.2506400450122035,8.0,0.0,2.812644287638839,4.0,0.0,2.849731508369353,8.0,4.0,"Oct 24, 2021 @ 18:11:40"
"00003afc",1.4776711609442952,4.0,4.0,1.6844698281567299,8.0,4.0,2.849731508369353,8.0,0.0,"Oct 24, 2021 @ 18:11:42"
"00003afc",0.8421972534079215,4.0,4.0,3.4347302851147945,8.0,0.0,3.4323033160592624,8.0,4.0,"Oct 24, 2021 @ 18:11:52"
"00003afc",1.6804130662971681,4.0,4.0,2.238433885393905,8.0,0.0,2.849731508369353,8.0,4.0,"Oct 24, 2021 @ 18:11:59"
"00003afc",1.6804130662971681,4.0,4.0,2.238433885393905,8.0,0.0,2.849731508369353,8.0,4.0,"Oct 24, 2021 @ 18:12:02"
"00003afc",1.6893022358482217,4.0,4.0,2.850147392661692,8.0,0.0,2.849731508369353,4.0,0.0,"Oct 24, 2021 @ 18:12:11"
"00003afc",2.2506400450122035,0.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:12:17"
"00003afc",2.2506400450122035,0.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:12:19"
"00003afc",2.2506400450122035,0.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:12:22"
"00003afc",2.2506400450122035,0.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:12:25"
"00003afc",2.2506400450122035,0.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:12:29"
"00003afc",2.806239280250737,0.0,4.0,3.4347302851147945,4.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:12:34"
"00003afc",2.806239280250737,0.0,4.0,3.4347302851147945,4.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:12:36"
"00003afc",2.806239280250737,0.0,4.0,3.4347302851147945,4.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:12:38"
"00003afc",2.2506400450122035,0.0,4.0,2.8520066884161923,4.0,4.0,3.4323033160592624,4.0,0.0,"Oct 24, 2021 @ 18:12:40"
"00003afc",1.6893022358482217,0.0,4.0,3.4347302851147945,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:12:43"
"00003afc",2.856452647223879,4.0,4.0,2.850147392661692,4.0,0.0,3.4323033160592624,8.0,4.0,"Oct 24, 2021 @ 18:12:45"
"00003afc",2.856452647223879,4.0,4.0,2.850147392661692,4.0,0.0,3.4323033160592624,8.0,4.0,"Oct 24, 2021 @ 18:12:46"
"00003afc",2.856452647223879,4.0,4.0,2.850147392661692,4.0,0.0,3.4323033160592624,8.0,4.0,"Oct 24, 2021 @ 18:12:48"
"00003afc",2.856452647223879,4.0,4.0,2.850147392661692,4.0,0.0,3.4323033160592624,8.0,4.0,"Oct 24, 2021 @ 18:12:53"
"00003afc",2.856452647223879,4.0,4.0,2.850147392661692,4.0,0.0,3.4323033160592624,8.0,4.0,"Oct 24, 2021 @ 18:12:56"
"00003afc",2.856452647223879,4.0,8.0,2.8520066884161923,0.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:12:57"
"00003afc",2.856452647223879,4.0,8.0,2.8520066884161923,0.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:12:59"
"00003afc",2.856452647223879,8.0,0.0,2.850147392661692,4.0,4.0,2.849731508369353,4.0,0.0,"Oct 24, 2021 @ 18:13:05"
"00003afc",2.856452647223879,8.0,0.0,2.850147392661692,4.0,4.0,2.849731508369353,4.0,0.0,"Oct 24, 2021 @ 18:13:07"
"00003afc",2.856452647223879,8.0,0.0,2.850147392661692,4.0,4.0,2.849731508369353,4.0,0.0,"Oct 24, 2021 @ 18:13:10"
"00003afc",2.856452647223879,8.0,0.0,2.850147392661692,4.0,4.0,2.849731508369353,4.0,0.0,"Oct 24, 2021 @ 18:13:11"
"00003afc",2.856452647223879,8.0,0.0,2.850147392661692,4.0,4.0,2.849731508369353,4.0,0.0,"Oct 24, 2021 @ 18:13:13"
"00003afc",2.856452647223879,8.0,0.0,2.850147392661692,4.0,4.0,2.849731508369353,4.0,0.0,"Oct 24, 2021 @ 18:13:15"
"00003afc",2.856452647223879,8.0,0.0,2.850147392661692,4.0,4.0,2.849731508369353,4.0,0.0,"Oct 24, 2021 @ 18:13:17"
"00003afc",2.856452647223879,8.0,0.0,2.850147392661692,4.0,4.0,2.849731508369353,4.0,0.0,"Oct 24, 2021 @ 18:13:20"
"00003afc",1.4776711609442952,4.0,4.0,2.812644287638839,8.0,4.0,3.4323033160592624,4.0,8.0,"Oct 24, 2021 @ 18:13:22"
"00003afc",1.4776711609442952,4.0,4.0,2.812644287638839,8.0,4.0,3.4323033160592624,4.0,8.0,"Oct 24, 2021 @ 18:13:23"
"00003afc",1.6755910815196535,4.0,4.0,2.850147392661692,0.0,0.0,2.849731508369353,4.0,8.0,"Oct 24, 2021 @ 18:13:26"
"00003afc",2.856452647223879,0.0,0.0,2.8520066884161923,4.0,4.0,3.4323033160592624,4.0,0.0,"Oct 24, 2021 @ 18:13:30"
"00003afc",1.4776711609442952,4.0,4.0,2.8520066884161923,0.0,0.0,2.849731508369353,0.0,4.0,"Oct 24, 2021 @ 18:13:35"
"00003afc",1.4776711609442952,4.0,4.0,2.8520066884161923,0.0,0.0,2.849731508369353,0.0,4.0,"Oct 24, 2021 @ 18:13:38"
"00003afc",1.6804130662971681,4.0,4.0,2.238433885393905,8.0,4.0,2.849731508369353,8.0,0.0,"Oct 24, 2021 @ 18:13:40"
"00003afc",1.4776711609442952,4.0,4.0,2.238433885393905,8.0,4.0,2.849731508369353,8.0,0.0,"Oct 24, 2021 @ 18:13:41"
"00003afc",1.4776711609442952,4.0,4.0,2.238433885393905,8.0,4.0,2.849731508369353,8.0,0.0,"Oct 24, 2021 @ 18:13:46"
"00003afc",1.4776711609442952,4.0,4.0,2.238433885393905,8.0,4.0,2.849731508369353,8.0,0.0,"Oct 24, 2021 @ 18:13:48"
"00003afc",1.6755910815196535,8.0,4.0,2.8520066884161923,4.0,4.0,3.4323033160592624,4.0,8.0,"Oct 24, 2021 @ 18:13:56"
"00003afc",2.806239280250737,8.0,4.0,2.8520066884161923,4.0,8.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:14:05"
"00003afc",2.856452647223879,4.0,8.0,2.850147392661692,0.0,8.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:14:11"
"00003afc",0.7191186909043173,8.0,4.0,2.8520066884161923,4.0,8.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:14:16"
"00003afc",0.7191186909043173,8.0,4.0,2.8520066884161923,4.0,8.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:14:19"
"00003afc",2.806239280250737,4.0,8.0,2.850147392661692,8.0,8.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:14:21"
"00003afc",2.806239280250737,8.0,8.0,2.812644287638839,4.0,8.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:14:23"
"00003afc",1.4776711609442952,8.0,4.0,2.812644287638839,4.0,8.0,2.849731508369353,8.0,8.0,"Oct 24, 2021 @ 18:14:25"
"00003afc",2.806239280250737,4.0,8.0,2.850147392661692,8.0,4.0,2.849731508369353,8.0,8.0,"Oct 24, 2021 @ 18:14:29"
"00003afc",2.806239280250737,4.0,8.0,2.850147392661692,8.0,4.0,2.849731508369353,8.0,8.0,"Oct 24, 2021 @ 18:14:30"
"00003afc",1.6893022358482217,4.0,8.0,3.4347302851147945,4.0,4.0,3.4323033160592624,8.0,8.0,"Oct 24, 2021 @ 18:14:33"
"00003afc",1.6893022358482217,4.0,8.0,3.4347302851147945,4.0,4.0,3.4323033160592624,8.0,8.0,"Oct 24, 2021 @ 18:14:34"
"00003afc",1.6893022358482217,4.0,4.0,1.6888312843156672,4.0,8.0,2.2456499864474355,8.0,4.0,"Oct 24, 2021 @ 18:14:36"
"00003afc",1.6893022358482217,4.0,4.0,1.6888312843156672,4.0,8.0,2.2456499864474355,8.0,4.0,"Oct 24, 2021 @ 18:14:39"
"00003afc",1.6893022358482217,4.0,4.0,1.6888312843156672,4.0,8.0,2.2456499864474355,8.0,4.0,"Oct 24, 2021 @ 18:14:42"
"00003afc",1.6893022358482217,4.0,4.0,1.6888312843156672,4.0,8.0,2.2456499864474355,8.0,4.0,"Oct 24, 2021 @ 18:14:44"
"00003afc",1.6893022358482217,4.0,4.0,1.6888312843156672,4.0,8.0,2.2456499864474355,8.0,4.0,"Oct 24, 2021 @ 18:14:47"
"00003afc",2.2506400450122035,4.0,4.0,2.8520066884161923,0.0,0.0,3.4323033160592624,4.0,0.0,"Oct 24, 2021 @ 18:14:48"
"00003afc",1.6893022358482217,4.0,4.0,2.238433885393905,8.0,4.0,2.2456499864474355,4.0,8.0,"Oct 24, 2021 @ 18:14:52"
"00003afc",1.6893022358482217,4.0,4.0,2.238433885393905,8.0,4.0,2.2456499864474355,4.0,8.0,"Oct 24, 2021 @ 18:14:53"
"00003afc",1.6893022358482217,0.0,8.0,2.812644287638839,4.0,4.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:14:55"
"00003afc",1.6893022358482217,0.0,8.0,2.812644287638839,4.0,4.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:14:58"
"00003afc",1.6893022358482217,0.0,8.0,2.812644287638839,4.0,4.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:15:02"
"00003afc",1.6893022358482217,0.0,8.0,2.812644287638839,4.0,4.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:15:04"
"00003afc",1.6893022358482217,0.0,8.0,2.812644287638839,4.0,4.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:15:08"
"00003afc",1.6893022358482217,0.0,8.0,2.812644287638839,4.0,4.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:15:10"
"00003afc",2.806239280250737,8.0,4.0,3.4347302851147945,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:15:15"
"00003afc",2.806239280250737,8.0,4.0,3.4347302851147945,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:15:25"
"00003afc",2.806239280250737,8.0,4.0,3.4347302851147945,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:15:27"
"00003afc",2.2506400450122035,4.0,8.0,2.850147392661692,8.0,8.0,3.4323033160592624,8.0,4.0,"Oct 24, 2021 @ 18:15:30"
"00003afc",1.6893022358482217,0.0,4.0,2.812644287638839,4.0,0.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:15:37"
"00003afc",1.6804130662971681,0.0,4.0,2.850147392661692,0.0,8.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:15:43"
"00003afc",1.6804130662971681,0.0,4.0,2.850147392661692,0.0,8.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:15:46"
"00003afc",2.2506400450122035,0.0,8.0,2.812644287638839,0.0,4.0,2.807127417136859,4.0,8.0,"Oct 24, 2021 @ 18:15:48"
"00003afc",2.2506400450122035,0.0,8.0,2.812644287638839,0.0,4.0,2.807127417136859,4.0,8.0,"Oct 24, 2021 @ 18:15:50"
"00003afc",1.6893022358482217,0.0,4.0,2.850147392661692,0.0,0.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:15:53"
"00003afc",1.6893022358482217,0.0,4.0,2.850147392661692,0.0,0.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:15:58"
"00003afc",2.806239280250737,0.0,4.0,2.8520066884161923,4.0,0.0,3.4323033160592624,0.0,0.0,"Oct 24, 2021 @ 18:16:04"
"00003afc",2.806239280250737,0.0,4.0,2.8520066884161923,4.0,0.0,3.4323033160592624,0.0,0.0,"Oct 24, 2021 @ 18:16:05"
"00003afc",2.806239280250737,0.0,4.0,2.8520066884161923,4.0,0.0,3.4323033160592624,0.0,0.0,"Oct 24, 2021 @ 18:16:06"
"00003afc",2.806239280250737,0.0,4.0,2.8520066884161923,4.0,0.0,3.4323033160592624,0.0,0.0,"Oct 24, 2021 @ 18:16:20"
"00003afc",1.6804130662971681,0.0,8.0,1.6888312843156672,0.0,4.0,2.849731508369353,4.0,8.0,"Oct 24, 2021 @ 18:16:24"
"00003afc",1.6804130662971681,0.0,8.0,2.812644287638839,4.0,8.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:16:28"
"00003afc",2.2506400450122035,0.0,8.0,2.850147392661692,4.0,8.0,2.849731508369353,0.0,4.0,"Oct 24, 2021 @ 18:16:36"
"00003afc",2.2506400450122035,0.0,8.0,2.850147392661692,4.0,8.0,2.849731508369353,0.0,4.0,"Oct 24, 2021 @ 18:16:37"
"00003afc",1.6893022358482217,4.0,8.0,2.812644287638839,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:16:44"
"00003afc",1.6893022358482217,4.0,8.0,2.812644287638839,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:16:47"
"00003afc",1.6755910815196535,4.0,8.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:16:49"
"00003afc",1.6755910815196535,4.0,8.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:16:50"
"00003afc",1.6893022358482217,0.0,8.0,3.4347302851147945,4.0,4.0,3.4339185224700555,0.0,4.0,"Oct 24, 2021 @ 18:16:55"
"00003afc",1.6893022358482217,0.0,8.0,3.4347302851147945,4.0,4.0,3.4339185224700555,0.0,4.0,"Oct 24, 2021 @ 18:16:57"
"00003afc",1.6893022358482217,0.0,8.0,3.4347302851147945,4.0,4.0,3.4339185224700555,0.0,4.0,"Oct 24, 2021 @ 18:16:58"
"00003afc",2.806239280250737,0.0,8.0,2.812644287638839,4.0,8.0,2.849731508369353,0.0,4.0,"Oct 24, 2021 @ 18:17:01"
"00003afc",1.6804130662971681,4.0,4.0,1.6844698281567299,0.0,8.0,1.69175621621661,4.0,8.0,"Oct 24, 2021 @ 18:17:07"
"00003afc",1.6804130662971681,4.0,4.0,1.6844698281567299,0.0,8.0,1.69175621621661,4.0,8.0,"Oct 24, 2021 @ 18:17:09"
"00003afc",2.856452647223879,8.0,4.0,3.436256510657859,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:17:25"
"00003afc",2.856452647223879,8.0,4.0,3.436256510657859,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:17:29"
"00003afc",2.856452647223879,4.0,8.0,2.8520066884161923,0.0,8.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:17:31"
"00003afc",2.856452647223879,4.0,8.0,2.8520066884161923,0.0,8.0,3.4339185224700555,4.0,4.0,"Oct 24, 2021 @ 18:17:35"
